name,calories,fat,proteins,carbohydrate,Meal Type,Carb_Level,Protein_Level,Nutrient_Density
Ikan Gabus segar,0.07326732673267326,0.017,0.144,0.0,3,Low-Carb,High-Protein,1.7333547204288158
Teh,0.1306930693069307,0.006999999999999999,0.11142857142857143,0.10479134466769706,2,High-Carb,High-Protein,1.6008371091799312
Kerbau daging segar,0.07821782178217822,0.005,0.10685714285714286,0.0,3,Low-Carb,High-Protein,1.3022075829880437
Ikan kayu kering,0.299009900990099,0.019,0.404,0.0006182380216383308,3,Low-Carb,High-Protein,1.2896460856268488
Telur Ayam bagian putih,0.04950495049504951,0.0,0.06171428571428572,0.0012364760432766616,3,Low-Carb,High-Protein,1.2715797015927879
Ikan Teri Nasi kering,0.1425742574257426,0.006,0.18571428571428572,0.0,1,Low-Carb,High-Protein,1.2604871908289292
Daging Kerbau,0.08316831683168317,0.005,0.10685714285714286,0.0,3,Low-Carb,High-Protein,1.2246961588404028
Ikan Beunteur,0.06534653465346535,0.0,0.08,0.0,3,Low-Carb,High-Protein,1.2242236899102
Ikan titang segar,0.08118811881188119,0.004,0.09942857142857142,0.0035548686244204013,3,Low-Carb,High-Protein,1.2191712572018532
Ikan lehoma segar,0.0891089108910891,0.009000000000000001,0.11657142857142856,0.0,3,Low-Carb,High-Protein,1.2071769289827177
Telur bebek bagian putih segar,0.053465346534653464,0.0,0.06285714285714286,0.0012364760432766616,3,Low-Carb,High-Protein,1.198765635854287
Telur Bebek bagian putih,0.053465346534653464,0.0,0.06285714285714286,0.0012364760432766616,3,Low-Carb,High-Protein,1.198765635854287
Ikan kakap segar,0.09108910891089109,0.006999999999999999,0.11428571428571428,0.0,3,Low-Carb,High-Protein,1.1777976288365903
Ikan Asin kering,0.1910891089108911,0.015,0.24,0.0,3,Low-Carb,High-Protein,1.1774549780853476
Ikan Teri bubuk,0.2742574257425743,0.023,0.34285714285714286,0.0027820710973724882,3,Low-Carb,High-Protein,1.1764058408814484
Sapi dideh/darah,0.09702970297029703,0.011000000000000001,0.12514285714285714,0.0,3,Low-Carb,High-Protein,1.1763581386996491
Umbi Uwi segar,0.1188118811881188,0.005,0.016,0.12720247295208656,1,High-Carb,Low-Protein,1.163194357127556
Ikan layur segar,0.08118811881188119,0.01,0.10285714285714286,0.0006182380216383308,3,Low-Carb,High-Protein,1.1513289249433514
Cumi-cumi segar,0.07425742574257425,0.006999999999999999,0.09200000000000001,0.0001545595054095827,3,Low-Carb,High-Protein,1.1467326253401613
Ikan Kembung,0.10198019801980199,0.01,0.12571428571428572,0.0,3,Low-Carb,High-Protein,1.1346629374938029
Kerupuk Sayong ,0.046237623762376244,0.17300000000000001,0.09885714285714287,0.1256568778979907,4,High-Carb,High-Protein,1.114090700879593
Belut segar,0.06930693069306931,0.008,0.08342857142857142,0.0015455950540958269,3,Low-Carb,High-Protein,1.1106112347163837
Dideh darah sapi,0.10297029702970298,0.011000000000000001,0.12514285714285714,0.0,3,Low-Carb,High-Protein,1.1084919820902288
Udang besar segar,0.055445544554455446,0.006,0.06514285714285714,0.0018547140649149921,2,Low-Carb,High-Protein,1.1001149250674205
Ikan Mujair segar,0.08811881188118811,0.01,0.10685714285714286,0.0,3,Low-Carb,High-Protein,1.0991528555205643
Ikan hiu segar,0.05643564356435644,0.003,0.06114285714285714,0.0034003091190108192,3,Low-Carb,High-Protein,1.0904823953906542
Ikan tarmon segar,0.09504950495049505,0.011000000000000001,0.11142857142857143,0.0030911901081916537,3,Low-Carb,High-Protein,1.08910269956671
Ikan kacangan segar,0.07623762376237624,0.009000000000000001,0.08914285714285713,0.002472952086553323,1,Low-Carb,High-Protein,1.08364769918868
Ikan malalugis segar,0.09801980198019802,0.013999999999999999,0.11771428571428572,0.0013910355486862441,3,Low-Carb,High-Protein,1.0722756714866009
Ikan cakalang segar,0.10594059405940594,0.006999999999999999,0.112,0.008500772797527048,3,Low-Carb,High-Protein,1.0713523220528696
Ikan Teri Kering tawar,0.32772277227722774,0.042,0.39257142857142857,0.0,3,Low-Carb,High-Protein,1.069716200736496
Ikan baronang segar,0.07722772277227723,0.006,0.08285714285714285,0.00571870170015456,3,Low-Carb,High-Protein,1.0692374752951326
Gulai asam keueung masakan,0.05148514851485149,0.005,0.05714285714285714,0.0027820710973724882,3,Low-Carb,High-Protein,1.0667903858527348
Ikan sepat segar,0.08316831683168317,0.006,0.08685714285714285,0.007264296754250387,3,Low-Carb,High-Protein,1.059542665112088
Ikan bulan-bulan segar,0.13267326732673268,0.013000000000000001,0.1457142857142857,0.0077279752704791345,3,Low-Carb,High-Protein,1.0585493616399793
Menjangan daging dendeng mentah,0.3188118811881188,0.02,0.31885714285714284,0.03508500772797527,3,High-Carb,High-Protein,1.047455012923622
Kerupuk Kulit kerbau,0.4178217821782178,0.04,0.4742857142857143,0.0,4,Low-Carb,High-Protein,1.039401710030437
Toge kacang tunggak,0.034653465346534656,0.002,0.02857142857142857,0.008964451313755796,1,Low-Carb,High-Protein,1.0254343712948912
greek yogurt,0.09900990099009901,0.006999999999999999,0.09885714285714287,0.009428129829984543,0,Low-Carb,High-Protein,1.0229709221336734
Ikan tahuman segar,0.08712871287128712,0.009000000000000001,0.09085714285714286,0.00633693972179289,3,Low-Carb,High-Protein,1.0122159212118713
Ikan Gabus kering,0.2891089108910891,0.04,0.3314285714285714,0.0,3,Low-Carb,High-Protein,1.00801999672144
Ikan Layang,0.10792079207920792,0.017,0.12571428571428572,0.0,3,Low-Carb,High-Protein,1.0073432216034381
Tepung Ikan,0.31287128712871287,0.065,0.3434285714285714,0.03462132921174652,1,High-Carb,High-Protein,1.0005676869410043
Ikan tepung mentah,0.31287128712871287,0.065,0.3434285714285714,0.03462132921174652,1,High-Carb,High-Protein,1.0005676869410043
Ikan cakalang asin mentah,0.19603960396039605,0.022000000000000002,0.20857142857142857,0.008500772797527048,3,Low-Carb,High-Protein,0.9950601937972193
Ikan terbang segar,0.09702970297029703,0.017,0.112,0.0015455950540958269,3,Low-Carb,High-Protein,0.99500046994043
Ikan banjar segar,0.1099009900990099,0.009000000000000001,0.11085714285714285,0.007418856259659969,3,Low-Carb,High-Protein,0.9943040978453334
Ikan telan segar,0.09405940594059406,0.006999999999999999,0.09028571428571429,0.010046367851622875,3,Low-Carb,High-Protein,0.9922568503083338
Ikan bambangan segar,0.11089108910891089,0.013000000000000001,0.11428571428571428,0.00571870170015456,3,Low-Carb,High-Protein,0.9649418353078024
Ikan Bawal,0.09504950495049505,0.017,0.10857142857142857,0.0,3,Low-Carb,High-Protein,0.96339760234963
Ikan bili segar,0.08712871287128712,0.006999999999999999,0.08114285714285714,0.009582689335394128,3,Low-Carb,High-Protein,0.9609299023162776
Ikan katombo asin,0.1603960396039604,0.027999999999999997,0.18114285714285713,0.00046367851622874804,3,Low-Carb,High-Protein,0.9576644060162139
Ikan Teri kering,0.16831683168316833,0.03,0.19085714285714284,0.0,3,Low-Carb,High-Protein,0.9556749944351169
Ikan Selar kering,0.19207920792079208,0.035,0.21714285714285714,0.0,3,Low-Carb,High-Protein,0.9482645771498082
Ikan turi segar,0.09504950495049505,0.02,0.10971428571428571,0.0003091190108191654,3,Low-Carb,High-Protein,0.9471112728121914
Ikan Pindang layang mentah,0.15148514851485148,0.027999999999999997,0.17142857142857143,0.0,3,Low-Carb,High-Protein,0.9468098095748332
Pindang Ikan Layang,0.15148514851485148,0.027999999999999997,0.17142857142857143,0.0,3,Low-Carb,High-Protein,0.9468098095748332
cottage cheese nonfat,0.10297029702970298,0.004,0.08571428571428572,0.01499227202472952,2,Low-Carb,High-Protein,0.9391603342737285
Petis Ikan,0.1594059405940594,0.002,0.11428571428571428,0.03709428129829984,3,High-Carb,High-Protein,0.9370984414312324
Ikan sarden segar,0.10792079207920792,0.018000000000000002,0.11371428571428571,0.005255023183925811,3,Low-Carb,High-Protein,0.9355785050725094
Kopi bubuk instant,0.12772277227722773,0.005,0.07028571428571428,0.05409582689335394,2,High-Carb,High-Protein,0.934685368671601
Sate Kulit ,0.10891089108910891,0.005,0.08857142857142856,0.01777434312210201,3,Low-Carb,High-Protein,0.9305299052296508
Ikan Belida segar,0.07920792079207921,0.013999999999999999,0.08399999999999999,0.0034003091190108192,3,Low-Carb,High-Protein,0.9266672034540678
Ikan lomak asin mentah,0.25544554455445545,0.023,0.23028571428571426,0.029211746522411125,3,High-Carb,High-Protein,0.9258197687528692
Toge kacang ijo,0.02277227722772277,0.002,0.01657142857142857,0.00633693972179289,1,Low-Carb,Low-Protein,0.9181097689255242
cottage cheese low fat,0.1613861386138614,0.023,0.16,0.009428129829984543,2,Low-Carb,High-Protein,0.9073097837141278
Ikan kima segar,0.06930693069306931,0.006999999999999999,0.06171428571428572,0.0080370942812983,3,Low-Carb,High-Protein,0.905399704883399
Ikan selar kuning cue mentah,0.13663366336633664,0.033,0.15428571428571428,0.0,3,Low-Carb,High-Protein,0.8876643107798371
Tempe lamtoro var. gung tanpa kulit,0.1297029702970297,0.008,0.10285714285714286,0.02009273570324575,3,Low-Carb,High-Protein,0.8862479559966178
Ikan Gabus asap mentah,0.2584158415841584,0.023,0.21771428571428572,0.033848531684698605,3,High-Carb,High-Protein,0.8844733802868203
Ikan Pindang selar mentah,0.1405940594059406,0.03,0.15428571428571428,0.0,3,Low-Carb,High-Protein,0.8839977365553344
Pindang Ikan Selar Kecil,0.1405940594059406,0.03,0.15428571428571428,0.0,3,Low-Carb,High-Protein,0.8839977365553344
Ikan hiu kering,0.29504950495049503,0.036000000000000004,0.26457142857142857,0.031221020092735703,3,High-Carb,High-Protein,0.8805016236381412
Daun Koro,0.02277227722772277,0.003,0.017142857142857144,0.00571870170015456,3,Low-Carb,Low-Protein,0.8721431985570121
Ikan mayong segar,0.09603960396039604,0.02,0.10228571428571427,0.0006182380216383308,3,Low-Carb,High-Protein,0.8632177317579077
Ikan selar segar,0.09900990099009901,0.022000000000000002,0.10742857142857143,0.0,3,Low-Carb,High-Protein,0.8628198569480161
Ikan sunu asin mentah,0.19702970297029704,0.038,0.19485714285714287,0.01097372488408037,3,Low-Carb,High-Protein,0.8518005834173177
Daun Kacang Panjang,0.033663366336633666,0.004,0.023428571428571427,0.008964451313755796,1,Low-Carb,Low-Protein,0.8434147388489486
Ikan Mas,0.08514851485148515,0.02,0.09142857142857143,0.0,3,Low-Carb,High-Protein,0.8388605801589671
Sapi paru dendeng mentah,0.3564356435643564,0.06,0.3274285714285714,0.029675425038639874,3,High-Carb,High-Protein,0.8335394293251661
Ayam dideh/darah segar,0.07425742574257425,0.019,0.07885714285714286,0.0010819165378670788,3,Low-Carb,High-Protein,0.8206349486354921
Ikan Mujair pepes,0.1198019801980198,0.027999999999999997,0.124,0.0012364760432766616,2,Low-Carb,High-Protein,0.8116365376099708
Pindang Ikan Benggol,0.16831683168316833,0.042,0.17714285714285713,0.0,3,Low-Carb,High-Protein,0.8029027928380289
Ikan Pindang benggol mentah,0.16831683168316833,0.042,0.17714285714285713,0.0,3,Low-Carb,High-Protein,0.8029027928380289
Dideh darah ayam,0.07623762376237624,0.019,0.07885714285714286,0.0010819165378670788,3,Low-Carb,High-Protein,0.7993200347496745
Daun kacang panjang segar,0.0297029702970297,0.003,0.017714285714285714,0.008964451313755796,1,Low-Carb,Low-Protein,0.7971573089813284
Ikan peda banjar mentah,0.15445544554455445,0.04,0.16,0.0030911901081916537,3,Low-Carb,High-Protein,0.7969313917215892
Ikan Pepetek,0.17425742574257425,0.044000000000000004,0.18285714285714286,0.0,3,Low-Carb,High-Protein,0.7968460765407783
Koro Loke biji,0.032673267326732675,0.002,0.01542857142857143,0.012210200927357032,3,Low-Carb,Low-Protein,0.7846778046940911
Kangkung,0.028712871287128714,0.003,0.017142857142857144,0.008346213292117466,3,Low-Carb,Low-Protein,0.783212761877064
Buaya daging dendeng mentah,0.3613861386138614,0.048,0.2834285714285714,0.04760432766615147,3,High-Carb,High-Protein,0.7831847590933246
Kool Kembang,0.024752475247524754,0.002,0.013714285714285714,0.007573415765069552,4,Low-Carb,Low-Protein,0.7791916604228717
Ikan Pindang banjar mentah,0.15544554455445544,0.042,0.16,0.0027820710973724882,3,Low-Carb,High-Protein,0.7770006817685199
Peda Ikan Banjar,0.15445544554455445,0.04,0.16,0.0,3,Low-Carb,High-Protein,0.7769180468767478
Ikan kakatua segar,0.08118811881188119,0.012,0.06514285714285714,0.009891808346213293,3,Low-Carb,High-Protein,0.7763930242317887
Daun Kacang Panjang kukus,0.039603960396039604,0.003,0.021142857142857144,0.012364760432766615,1,Low-Carb,Low-Protein,0.7702978937626824
Susu skim bubuk,0.35544554455445543,0.01,0.20342857142857143,0.080370942812983,2,High-Carb,High-Protein,0.7702973019044431
Bonggol Pisang,0.04257425742574258,0.0,0.014857142857142857,0.01792890262751159,4,Low-Carb,Low-Protein,0.7700727480471038
Ikan tongkol segar,0.09900990099009901,0.015,0.07828571428571428,0.012364760432766615,3,Low-Carb,High-Protein,0.7640620776296729
Tepung Susu Skim,0.3584158415841584,0.01,0.20342857142857143,0.080370942812983,2,High-Carb,High-Protein,0.7639136404176606
Kacang ranti polong,0.03663366336633663,0.002,0.017714285714285714,0.012210200927357032,1,Low-Carb,Low-Protein,0.7622422065792035
Ikan Lemuru,0.11089108910891089,0.03,0.11428571428571428,0.0,3,Low-Carb,High-Protein,0.7600696764124844
Pindang Ikan Banjar,0.15544554455445544,0.042,0.16,0.0,3,Low-Carb,High-Protein,0.7591033968507591
Susu Skim (tak berlemak),0.03564356435643565,0.001,0.02,0.007882534775888716,2,Low-Carb,Low-Protein,0.7541832888479406
Susu skim segar,0.03564356435643565,0.001,0.02,0.007882534775888716,2,Low-Carb,Low-Protein,0.7541832888479406
Sapi daging dendeng mentah,0.298019801980198,0.09,0.3142857142857143,0.0,3,Low-Carb,High-Protein,0.7525840907596006
Sop daging sapi masakan,0.048514851485148516,0.005,0.03314285714285714,0.008191653786707881,3,Low-Carb,High-Protein,0.7489204005970627
Sop kambing masakan,0.033663366336633666,0.008,0.03142857142857143,0.0017001545595054096,3,Low-Carb,High-Protein,0.7464488039607531
Ikan oci kembung segar,0.12376237623762376,0.034,0.12171428571428572,0.0034003091190108192,3,Low-Carb,High-Protein,0.7361999777572157
Daun Singkong rebus,0.030693069306930693,0.006,0.021142857142857144,0.007418856259659969,1,Low-Carb,Low-Protein,0.7350512301548332
Belutlaut segar,0.09207920792079208,0.015,0.07314285714285715,0.009428129829984543,3,Low-Carb,High-Protein,0.7338274803958593
Bayam Merah,0.0504950495049505,0.005,0.026285714285714284,0.015455950540958269,3,Low-Carb,Low-Protein,0.7276146389049801
Pepaya Muda,0.025742574257425745,0.001,0.012,0.007573415765069552,4,Low-Carb,Low-Protein,0.721477739623201
Kacang ercis segar,0.12772277227722773,0.006999999999999999,0.07085714285714285,0.028284389489953633,1,High-Carb,High-Protein,0.7214125507278388
Daun singkong ampenan segar,0.04950495049504951,0.011000000000000001,0.03542857142857143,0.01097372488408037,1,Low-Carb,High-Protein,0.7151119402543731
Daun singkong segar,0.04950495049504951,0.011000000000000001,0.03542857142857143,0.01097372488408037,1,Low-Carb,High-Protein,0.7151119402543731
Ikan Teri tepung,0.3435643564356436,0.064,0.27885714285714286,0.030293663060278208,1,High-Carb,High-Protein,0.7135492602070388
Ikan cakalang perut segar,0.08514851485148515,0.011000000000000001,0.05828571428571428,0.013446676970633693,3,Low-Carb,High-Protein,0.7132441254923803
Ikan biawan segar,0.0891089108910891,0.025,0.08514285714285715,0.0032457496136012367,3,Low-Carb,High-Protein,0.7113530484160452
Tempe kacang babi,0.13762376237623763,0.008,0.07142857142857142,0.033848531684698605,1,High-Carb,High-Protein,0.706828490990121
Ikan cakalang asap mentah,0.201980198019802,0.055999999999999994,0.19542857142857145,0.0029366306027820708,3,Low-Carb,High-Protein,0.7048438341146794
Bayam segar,0.03564356435643565,0.005,0.02,0.010046367851622875,3,Low-Carb,Low-Protein,0.7026700509274351
Koro Wedus buah muda,0.03762376237623762,0.003,0.017142857142857144,0.012210200927357032,3,Low-Carb,Low-Protein,0.7004179270739467
Ikan teri segar,0.07326732673267326,0.013999999999999999,0.05885714285714286,0.00633693972179289,3,Low-Carb,High-Protein,0.698720509419062
Daun singkong ambon segar,0.1425742574257426,0.012,0.07257142857142856,0.03894899536321483,1,High-Carb,High-Protein,0.698020299815882
Sapi liver segar,0.1306930693069307,0.032,0.11257142857142857,0.00927357032457496,3,Low-Carb,High-Protein,0.6874451103439554
Ikan bubara segar,0.09900990099009901,0.024,0.08399999999999999,0.007573415765069552,3,Low-Carb,High-Protein,0.6824846061326804
Kue Pacar Cina ,0.12544554455445545,0.006999999999999999,0.004,0.08856259659969087,0,High-Carb,Low-Protein,0.6820641963760808
Sapi daging asap,0.1801980198019802,0.06,0.18285714285714286,0.0,3,Low-Carb,High-Protein,0.6817858553956063
Kacang Endel biji,0.32772277227722774,0.01,0.14285714285714285,0.08964451313755796,1,High-Carb,High-Protein,0.6789304738213572
kacang hijau rebus,0.10792079207920792,0.005,0.04971428571428571,0.028284389489953633,1,High-Carb,High-Protein,0.6764034751263472
Daun kesum segar,0.047524752475247525,0.008,0.025714285714285714,0.014064914992272025,2,Low-Carb,Low-Protein,0.6686732782002569
Hati Sapi,0.13465346534653466,0.032,0.11257142857142857,0.00927357032457496,3,Low-Carb,High-Protein,0.667226286664809
Jagung muda,0.034653465346534656,0.001,0.012571428571428572,0.01143740340030912,1,Low-Carb,Low-Protein,0.6639499914846761
Ikan Belida bakar,0.12673267326732673,0.03,0.10285714285714286,0.011128284389489953,3,Low-Carb,High-Protein,0.6626922828116679
Teh hijau daun kering,0.297029702970297,0.048,0.16171428571428573,0.08284389489953632,2,High-Carb,High-Protein,0.6617436468629233
Kacang Arab,0.32673267326732675,0.013999999999999999,0.136,0.09304482225656878,1,High-Carb,High-Protein,0.6581654719151753
Teh melati daun kering,0.296039603960396,0.035,0.13771428571428573,0.09119010819165378,2,High-Carb,High-Protein,0.6549925628846502
Kacang babi kering,0.33762376237623765,0.032,0.1737142857142857,0.07928902627511591,1,High-Carb,High-Protein,0.6545826509701412
Leunca buah,0.032673267326732675,0.001,0.010857142857142857,0.01143740340030912,4,Low-Carb,Low-Protein,0.6517222266841679
Kacang merah kering,0.3108910891089109,0.011000000000000001,0.1262857142857143,0.08686244204018548,1,High-Carb,High-Protein,0.6502196852461041
Daging Asap,0.1891089108910891,0.06,0.18285714285714286,0.0,3,Low-Carb,High-Protein,0.6496599902048387
Daun Singkong,0.07227722772277227,0.012,0.038857142857142854,0.02009273570324575,1,Low-Carb,High-Protein,0.6495715243664779
Daun ubi merah segar,0.047524752475247525,0.003,0.017142857142857144,0.01669242658423493,1,Low-Carb,Low-Protein,0.6488121096694215
Ikan sidat segar,0.0801980198019802,0.019,0.06514285714285714,0.0058732612055641415,3,Low-Carb,High-Protein,0.6485879562724649
Ikan calo/ peda mentah,0.0801980198019802,0.019,0.06514285714285714,0.0058732612055641415,3,Low-Carb,High-Protein,0.6485879562724649
Sate penyu masakan,0.17722772277227722,0.035,0.12857142857142856,0.0205564142194745,3,Low-Carb,High-Protein,0.643957937549135
Tempe gembus yogya,0.07524752475247524,0.006999999999999999,0.038857142857142854,0.016383307573415763,3,Low-Carb,High-Protein,0.6410816768732969
Daun Jambu Mete muda,0.07227722772277227,0.005,0.026285714285714284,0.025038639876352395,4,Low-Carb,Low-Protein,0.6409171284573646
Kacang merah tua kering,0.27722772277227725,0.016,0.09542857142857142,0.09768160741885626,1,High-Carb,High-Protein,0.6388594120996277
Kacang hijau kering,0.3198019801980198,0.015,0.13085714285714284,0.08778979907264296,1,High-Carb,High-Protein,0.6367887560137464
Kacang Kapri muda,0.09702970297029703,0.004,0.038285714285714284,0.027357032457496135,1,High-Carb,High-Protein,0.6352911486385958
Kacang tolo / tunggak kering,0.32772277227722774,0.019,0.13942857142857143,0.0874806800618238,1,High-Carb,High-Protein,0.6344039373333006
Kacang gude biji kering,0.31287128712871287,0.01,0.11828571428571429,0.08964451313755796,1,High-Carb,High-Protein,0.6326230719879818
Daun Ubi Jalar kukus,0.055445544554455446,0.003,0.017714285714285714,0.02009273570324575,1,Low-Carb,Low-Protein,0.6277581713563162
Daun ubi merah kukus,0.055445544554455446,0.003,0.017714285714285714,0.02009273570324575,1,Low-Carb,Low-Protein,0.6277581713563162
Kacang Tunggak (tolo),0.33861386138613864,0.013999999999999999,0.13085714285714284,0.09520865533230294,1,High-Carb,High-Protein,0.6262743381118676
Empal (daging) Goreng masakan,0.24554455445544554,0.069,0.20685714285714288,0.015610510046367852,3,Low-Carb,High-Protein,0.6250068474823786
Kangkung kukus,0.0297029702970297,0.006999999999999999,0.018285714285714287,0.007264296754250387,3,Low-Carb,Low-Protein,0.6244960136463513
Kacang tolo rebus,0.13663366336633664,0.011000000000000001,0.06114285714285714,0.03493044822256569,1,High-Carb,High-Protein,0.6226334026039161
Kacang Tunggak rebus,0.13663366336633664,0.011000000000000001,0.06114285714285714,0.03493044822256569,1,High-Carb,High-Protein,0.6226334026039161
Kacang Merah,0.3326732673267327,0.017,0.132,0.09196290571870169,1,High-Carb,High-Protein,0.6221187691545591
kacang galing segar,0.3326732673267327,0.017,0.132,0.09196290571870169,1,High-Carb,High-Protein,0.6221187691545591
Petis udang pasta,0.21782178217821782,0.009000000000000001,0.08571428571428572,0.05873261205564142,1,High-Carb,High-Protein,0.6218215395812338
Daun singkong kopang segar,0.07326732673267326,0.006999999999999999,0.036,0.016537867078825347,1,Low-Carb,High-Protein,0.621521865034188
Kacang Ijo,0.3415841584158416,0.012,0.12685714285714286,0.09721792890262751,1,High-Carb,High-Protein,0.6208556388787617
Gulai ikan masakan,0.10495049504950495,0.033,0.09428571428571429,0.0038639876352395673,3,Low-Carb,High-Protein,0.6207601129476351
Ikan Bekasang,0.13663366336633664,0.006999999999999999,0.08,0.01143740340030912,3,Low-Carb,High-Protein,0.6179793715590357
Jeruk Nipis,0.03663366336633663,0.001,0.004571428571428572,0.01901081916537867,4,Low-Carb,Low-Protein,0.6164175035809918
Koro Wedus biji,0.3346534653465347,0.015,0.12685714285714286,0.09428129829984544,3,High-Carb,High-Protein,0.6159739746593011
Kacang gude rebus,0.14554455445544554,0.005,0.05142857142857143,0.04250386398763524,1,High-Carb,High-Protein,0.6110281811694268
Daun Ubi Jalar,0.046534653465346534,0.004,0.016,0.0160741885625966,1,Low-Carb,Low-Protein,0.6032834283395732
Koro Kerupuk biji,0.12376237623762376,0.006999999999999999,0.04742857142857143,0.03415765069551777,3,High-Carb,High-Protein,0.6026518053360536
Kacang Gude biji,0.3326732673267327,0.013999999999999999,0.11828571428571429,0.09582689335394126,1,High-Carb,High-Protein,0.6015271612310097
instant coffee with water decaffeinated,0.0039603960396039604,0.0,0.001142857142857143,0.0012364760432766616,2,Low-Carb,Low-Protein,0.6006299704312518
Kangkung rebus,0.02178217821782178,0.006,0.014285714285714285,0.004791344667697064,3,Low-Carb,Low-Protein,0.6003283277879272
Tespong daun,0.05841584158415842,0.003,0.01657142857142857,0.021483771251931995,2,Low-Carb,Low-Protein,0.6000872158221388
Kacang Merah segar rebus,0.1425742574257426,0.01,0.05714285714285714,0.03817619783616692,1,High-Carb,High-Protein,0.5984141745173476
Kacang Merah kering rebus,0.15643564356435644,0.009000000000000001,0.05885714285714286,0.04358578052550232,1,High-Carb,High-Protein,0.5973211982408949
Kacang Panjang kukus,0.03861386138613861,0.006,0.017142857142857144,0.011746522411128283,1,Low-Carb,Low-Protein,0.5927608887442988
Belibis daging segar,0.1297029702970297,0.043,0.11542857142857142,0.004327666151468315,3,Low-Carb,High-Protein,0.5917801699073933
Daun kacang ma segar,0.03564356435643565,0.006,0.01657142857142857,0.010510046367851623,1,Low-Carb,Low-Protein,0.5914358982893255
Ubi Jalar Goreng ,0.15841584158415842,0.013000000000000001,0.021142857142857144,0.08547140649149922,1,High-Carb,Low-Protein,0.5909363089064246
Ikan cakalang jantung segar,0.11485148514851486,0.012,0.064,0.015765069551777432,3,Low-Carb,High-Protein,0.5900183131793009
Beef yakiniku masakan,0.1306930693069307,0.011000000000000001,0.056,0.031993817619783614,3,High-Carb,High-Protein,0.5891148544695336
Kacang hijau var. siwalik kering,0.33564356435643566,0.021,0.11885714285714286,0.0998454404945904,1,High-Carb,High-Protein,0.5890236409185052
Kacang Gude biji muda,0.11287128712871287,0.006,0.04,0.0321483771251932,1,High-Carb,High-Protein,0.5860462192084538
Daun ubi putih segar,0.04554455445544554,0.002,0.016,0.01267387944358578,1,Low-Carb,Low-Protein,0.5856527549725894
Ikan lidah segar,0.10297029702970298,0.032,0.08914285714285713,0.0030911901081916537,3,Low-Carb,High-Protein,0.5849595857151703
Koro Benguk biji,0.3287128712871287,0.03,0.13714285714285715,0.08500772797527048,3,High-Carb,High-Protein,0.5845527125634615
lime juice,0.060396039603960394,0.002,0.005714285714285714,0.031530139103554865,2,High-Carb,Low-Protein,0.5835455686064703
Daun talas segar,0.05841584158415842,0.004,0.017142857142857144,0.02086553323029366,1,Low-Carb,Low-Protein,0.58216756419733
Tempe koro benguk,0.13960396039603962,0.013000000000000001,0.05828571428571428,0.03585780525502318,3,High-Carb,High-Protein,0.5812366502633196
Koro Benguk tempe,0.13960396039603962,0.013000000000000001,0.05828571428571428,0.03585780525502318,3,High-Carb,High-Protein,0.5812366502633196
Srikaya,0.1,0.006,0.009714285714285713,0.05440494590417311,4,High-Carb,Low-Protein,0.581186504319545
Koro wedus polong,0.04554455445544554,0.003,0.017142857142857144,0.012210200927357032,3,Low-Carb,Low-Protein,0.5786087881747883
Daun ubi kuning segar,0.061386138613861385,0.003,0.021142857142857144,0.017156105100463677,1,Low-Carb,Low-Protein,0.5750221144099753
Kacang uci kering,0.35445544554455444,0.024,0.1337142857142857,0.09366306027820712,1,High-Carb,High-Protein,0.5737724579392046
Kuda daging segar,0.11188118811881188,0.040999999999999995,0.10342857142857144,0.0013910355486862441,3,Low-Carb,High-Protein,0.5704179373886151
Daun Singkong lodeh,0.054455445544554455,0.005,0.022857142857142857,0.013137557959814528,1,Low-Carb,Low-Protein,0.5691649630638956
Sop kaki sapi masakan,0.06732673267326733,0.019,0.05142857142857143,0.00571870170015456,3,Low-Carb,High-Protein,0.5665907882840746
Kacang Panjang,0.04356435643564356,0.003,0.01542857142857143,0.01205564142194745,1,Low-Carb,Low-Protein,0.5620110760872096
Kerupuk Ikan berpati,0.33861386138613864,0.004,0.09142857142857143,0.10139103554868624,3,High-Carb,High-Protein,0.5576235083254001
Ikan Belut Segar mentah,0.08118811881188119,0.01,0.038285714285714284,0.016846986089644512,3,Low-Carb,High-Protein,0.5558959259052099
Kopi bagian yang larut,0.3485148514851485,0.013000000000000001,0.09942857142857142,0.10664605873261206,2,High-Carb,High-Protein,0.5539909571929789
Sapi babat segar,0.10693069306930693,0.042,0.10057142857142858,0.0,3,Low-Carb,High-Protein,0.5477462003100051
Bunga pepaya segar,0.04455445544554455,0.003,0.014857142857142857,0.012519319938176197,4,Low-Carb,Low-Protein,0.5471038855188416
Daging Kuda,0.11683168316831684,0.040999999999999995,0.10342857142857144,0.0013910355486862441,3,Low-Carb,High-Protein,0.5462478926835479
black tea,0.0019801980198019802,0.0,0.0,0.0010819165378670788,2,Low-Carb,Low-Protein,0.5460920751249366
Kacang hijau var. bakti kering,0.34653465346534656,0.018000000000000002,0.09771428571428573,0.10927357032457496,1,High-Carb,High-Protein,0.5453633822349522
Daun talas rebus,0.026732673267326732,0.002,0.0074285714285714285,0.009119010819165378,1,Low-Carb,Low-Protein,0.5441669800579377
Daun Tales rebus,0.026732673267326732,0.002,0.0074285714285714285,0.009119010819165378,2,Low-Carb,Low-Protein,0.5441669800579377
