name,calories,fat,proteins,carbohydrate,Meal Type,Carb_Level,Protein_Level,Nutrient_Density
Susu asam untuk bayi bubuk,0.4138613861386138,0.09,0.1085714285714285,0.1012364760432766,2,High-Carb,High-Protein,0.28948729970975956
Tepung Susu Asam untuk bayi,0.4138613861386138,0.09,0.1085714285714285,0.1012364760432766,2,High-Carb,High-Protein,0.28948729970975956
peach nectar,0.1237623762376237,0.013,0.0028571428571428,0.045904173106646,2,High-Carb,Low-Protein,0.2889490982786995
Bayam rebus,0.0227722772277227,0.006,0.0068571428571428,0.0057187017001545,3,Low-Carb,Low-Protein,0.2887526679424206
Ikan Mujair dendeng goreng,0.592079207920792,0.269,0.4245714285714285,0.0142194744976816,3,Low-Carb,High-Protein,0.28677010445149775
Kue Satu ,0.3894059405940594,0.027,0.0154285714285714,0.122565687789799,0,High-Carb,Low-Protein,0.2850341060923136
Kacang kedelai rebus,0.1871287128712871,0.0819999999999999,0.1154285714285714,0.019629057187017,1,Low-Carb,High-Protein,0.2835339604891232
Jagung pipil var. harapan kering,0.3633663366336633,0.051,0.0354285714285714,0.117774343122102,1,High-Carb,High-Protein,0.28126610249977285
Pisang rotan segar,0.097029702970297,0.012,0.0074285714285714,0.0316846986089644,4,High-Carb,Low-Protein,0.27942980116134686
Lopis ,0.1616831683168317,0.022,0.016,0.0510046367851622,4,High-Carb,Low-Protein,0.2783490631993875
Kelapa Muda daging,0.0673267326732673,0.009,0.0057142857142857,0.0216383307573415,2,Low-Carb,Low-Protein,0.27258628417935965
Kacang kedelai kering,0.3772277227722772,0.167,0.2308571428571428,0.038485316846986,1,High-Carb,High-Protein,0.271300814402487
Ikan Sepat kering,0.2861386138613861,0.14,0.2171428571428571,0.0,3,Low-Carb,High-Protein,0.2695986623516841
Siomay ,0.0943564356435643,0.022,0.0251428571428571,0.0222565687789799,4,Low-Carb,Low-Protein,0.26918308820709647
Ledre pisang,0.400990099009901,0.051,0.0274285714285714,0.1312210200927357,4,High-Carb,Low-Protein,0.2684588056620406
Jagung Rebus ,0.1732673267326732,0.018,0.0102857142857142,0.0540958268933539,1,High-Carb,Low-Protein,0.26768620701594115
muesli with fruit nuts,0.2287128712871287,0.034,0.0245714285714285,0.0706336939721792,2,High-Carb,Low-Protein,0.2676056428023573
Oncom Kedele,0.1851485148514851,0.06,0.0742857142857142,0.0349304482225656,4,High-Carb,High-Protein,0.26581847944758497
Oncom,0.1851485148514851,0.06,0.0742857142857142,0.0349304482225656,4,High-Carb,High-Protein,0.26581847944758497
Lupis ketan,0.1623762376237623,0.021,0.0102857142857142,0.053323029366306,1,High-Carb,Low-Protein,0.2624058906011641
Gado-gado,0.1356435643564356,0.032,0.0348571428571428,0.0324574961360123,3,High-Carb,High-Protein,0.2603468790710861
Tempe kedelai murni mentah,0.199009900990099,0.088,0.1188571428571428,0.0208655332302936,3,Low-Carb,High-Protein,0.2598987082120174
Pempek adaan,0.1603960396039604,0.03,0.028,0.0429675425038639,4,High-Carb,Low-Protein,0.2554133330952847
Ampas tahu kukus,0.0742574257425742,0.021,0.0234285714285714,0.0165378670788253,3,Low-Carb,Low-Protein,0.2554112656945644
Kacang Kedelai kukus,0.0742574257425742,0.021,0.0234285714285714,0.0165378670788253,1,Low-Carb,Low-Protein,0.2554112656945644
Mi golosor,0.0702970297029703,0.008,0.0011428571428571,0.0245749613601236,3,Low-Carb,Low-Protein,0.2520386215352501
Ikan Patin segar,0.1306930693069307,0.066,0.0971428571428571,0.0017001545595054,3,Low-Carb,High-Protein,0.2512968788601399
Jagung kuning pipil kering mentah,0.3623762376237623,0.073,0.056,0.1068006182380216,1,High-Carb,High-Protein,0.2478097653894503
Pempek kelesan,0.2089108910891089,0.061,0.0702857142857142,0.041112828438949,2,High-Carb,High-Protein,0.24124305448542566
Lemper ,0.2191089108910891,0.036,0.0217142857142857,0.0670788253477588,4,High-Carb,Low-Protein,0.2409435102563018
Ikan kapar segar,0.1306930693069307,0.067,0.0971428571428571,0.0012364760432766,3,Low-Carb,High-Protein,0.24009760620767248
rice pudding,0.1207920792079207,0.024,0.0205714285714285,0.0321483771251932,1,High-Carb,Low-Protein,0.23776035750513816
Dodol galamai,0.3445544554455446,0.038,0.0022857142857142,0.1176197836166924,4,High-Carb,Low-Protein,0.237713542502163
cottage cheese creamed,0.0198019801980198,0.009,0.0125714285714285,0.001081916537867,2,Low-Carb,Low-Protein,0.23498206142532085
Mie celon,0.100990099009901,0.021,0.0171428571428571,0.0275115919629057,1,High-Carb,Low-Protein,0.23422310815177638
Ayam goreng pioneer dada,0.292079207920792,0.147,0.2137142857142857,0.0009273570324574,3,Low-Carb,High-Protein,0.2315858483813684
Soto bandung masakan,0.0415841584158415,0.017,0.0222857142857142,0.0043276661514683,3,Low-Carb,Low-Protein,0.23117335134451156
Martabak Telur ,0.198019801980198,0.051,0.0508571428571428,0.0455950540958268,0,High-Carb,High-Protein,0.22953243547369742
Bubur tinotuan (Manado),0.1544554455445544,0.002,0.0131428571428571,0.0241112828438949,0,Low-Carb,Low-Protein,0.22824647985689023
Mie bakso,0.1128712871287128,0.03,0.0302857142857142,0.0253477588871715,1,High-Carb,High-Protein,0.22710156607046353
Ikan Asin pari goreng,0.4257425742574257,0.236,0.3325714285714286,0.0,3,Low-Carb,High-Protein,0.2268300319972339
Kacang Kedelai basah,0.2831683168316832,0.156,0.1725714285714285,0.0465224111282843,1,High-Carb,High-Protein,0.22281312257152494
Kacang kedelai segar,0.2831683168316832,0.156,0.1725714285714285,0.0465224111282843,1,High-Carb,High-Protein,0.22281312257152494
Ayam goreng sukabumi paha,0.2801980198019802,0.143,0.204,0.0007727975270479,3,Low-Carb,High-Protein,0.22046043405399288
Tempe kedelai + jagung,0.1415841584158416,0.055,0.0685714285714285,0.0176197836166924,1,Low-Carb,High-Protein,0.2203000126362891
Dodol,0.3910891089108911,0.057,0.0171428571428571,0.1255023183925811,4,High-Carb,Low-Protein,0.21899090154425832
Ubi Jalar Sayur,0.1821782178217821,0.003,0.008,0.0347758887171561,1,High-Carb,Low-Protein,0.21833384286492602
Bir (4% alkohol),0.0475247524752475,0.0,0.0034285714285714,0.0068006182380216,2,Low-Carb,Low-Protein,0.21523467033837282
Sagu forno,0.2881188118811881,0.04,0.0028571428571428,0.0979907264296754,1,High-Carb,Low-Protein,0.21118946624854118
blackberry juice,0.094059405940594,0.015,0.0045714285714285,0.0301391035548686,2,High-Carb,Low-Protein,0.20955185052832684
Kue thipan,0.2445544554455445,0.042,0.0165714285714285,0.0765069551777434,0,High-Carb,Low-Protein,0.20886217261485543
Kue Bugis ,0.2376237623762376,0.04,0.0057142857142857,0.0834621329211746,0,High-Carb,Low-Protein,0.20694989084343815
Buah Naga Putih segar,0.0554455445544554,0.01,0.0045714285714285,0.0168469860896445,4,Low-Carb,Low-Protein,0.20593555022817878
hibiscus tea,0.0732673267326732,0.013,0.0051428571428571,0.0228748068006182,2,Low-Carb,Low-Protein,0.20496802115146903
Kacang belimbing (kecipir) kering,0.396039603960396,0.1689999999999999,0.1965714285714285,0.0527047913446677,1,High-Carb,High-Protein,0.20269694347836095
Rawon masakan,0.0594059405940594,0.025,0.0308571428571428,0.0061823802163833,3,Low-Carb,High-Protein,0.2026618935958138
Jagung kuning pipil rebus,0.1524752475247524,0.035,0.0217142857142857,0.0438948995363214,1,High-Carb,Low-Protein,0.20074723602860262
Sayur asem,0.0287128712871287,0.006,0.004,0.0077279752704791,3,Low-Carb,Low-Protein,0.19948460495630643
Asinan Bogor sayuran,0.097029702970297,0.026,0.0222857142857142,0.0228748068006182,3,Low-Carb,Low-Protein,0.1974686413659995
Punai daging goreng,0.2217821782178217,0.113,0.1497142857142857,0.0068006182380216,3,Low-Carb,High-Protein,0.19620470904051007
Getuk Lindri ,0.1697029702970297,0.04,0.0228571428571428,0.0494590417310664,4,High-Carb,Low-Protein,0.19042680340151608
Ayam  goreng Kentuckysayap,0.294059405940594,0.152,0.2051428571428571,0.0024729520865533,3,Low-Carb,High-Protein,0.1891305599321178
Bakpia kue,0.2693069306930693,0.067,0.0497142857142857,0.0681607418856259,0,High-Carb,High-Protein,0.18891024660500605
Katul Jagung,0.3524752475247524,0.085,0.0514285714285714,0.0996908809891808,1,High-Carb,High-Protein,0.18758555472056032
Susu Kambing,0.0633663366336633,0.023,0.0245714285714285,0.0102009273570324,2,Low-Carb,Low-Protein,0.18577956016234
Buah kelenting segar,0.1089108910891089,0.021,0.008,0.0330757341576506,4,High-Carb,Low-Protein,0.18433004841707462
Kelepon ,0.2118811881188118,0.054,0.0308571428571428,0.0621329211746522,4,High-Carb,High-Protein,0.1840176580106466
Martabak  manis,0.2626732673267327,0.055,0.0268571428571428,0.0761978361669242,0,High-Carb,Low-Protein,0.18294513396050652
Nopia spesial,0.3831683168316832,0.076,0.0302857142857142,0.1148377125193199,2,High-Carb,High-Protein,0.18039917020651816
Kacang Belimbing rebus,0.201980198019802,0.088,0.0965714285714285,0.0270479134466769,1,High-Carb,High-Protein,0.17634979080881244
Ketupat ketan,0.2099009900990099,0.046,0.0228571428571428,0.0596599690880989,1,High-Carb,Low-Protein,0.17397220449418674
Sapi keleponan segar,0.0831683168316831,0.046,0.06,0.0003091190108191,3,Low-Carb,High-Protein,0.1720480527665953
Sayur umbut rotan,0.0564356435643564,0.026,0.0308571428571428,0.004791344667697,3,Low-Carb,High-Protein,0.1709613987557098
